__pad_num,__well_num,id,__address,metric_name,count
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopHdynamic,8
230,2300,12055679_15,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellZatrubP,6
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopLinearPTm,38
230,2300,12055621_214,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationLoading,28285
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},waterWellopPzatrIfHstat,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellop_Qg,11
230,2300,12055624_1216,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationTurboFreq,9044
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopPbuffer,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopPumpInputP,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopCDNGCountedPzaboy,5
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopOisOperationTime,1
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gzuWellopPcollector,8
230,2300,12055620_213,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationPowerCoeff,26324
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopPbuf,8
230,2300,12055949_1211,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationDiffCurrent,17280
230,2300,12055629_820,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellVibration,9042
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopActivePowerTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopPumpCurrentTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopProductCoeff,12
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopCurrentDbTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopCondensatDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellop_V_HAL_KVC_RESEARCH,1
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},waterWellopAverageLiquidDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},waterWellopPumpInputP,8
230,2300,12055617_177,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationCurrentC,27639
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopPzatrStand,8
230,2300,12055625_1215,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationFullPower,9044
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopWaterHAL,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopPkuEnergyTm,13
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopHstat,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},poglWellopPzatr,8
230,2300,12055623_236,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationActivePower,26324
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopDshtutz,5
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopUstP,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopPzatrub,8
230,2300,12055616_176,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationCurrentB,27934
230,2300,12005984_335,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellLiquidConsumption,32
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gasWellopLinearP,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopPpriem,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},waterWellopDshtutz,5
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopPlin,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopVoltageACTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopPadBgP,8
230,2300,12055612_179,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationVoltageAC,26324
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gasWellopGasDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopVolumeWater,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopCountedGas,12
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},poglWellopDshtutz,5
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopAggOil,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopWactCountedEnergy,35
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopAverageLiquidDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopmassomerLiquidDebit,12
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopPumpCurrentFreqTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopLiquidDebit,11
230,2300,12055630_821,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellVibrationX,9042
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopOilDebitWithoutCond,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopPlastGasDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopPumpInputT,13
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopTechnAverageResponse,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gasWellopPzatr,8
230,2300,12055682_1880,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellEstimatedFlow,36
230,2300,12055613_180,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationVoltageCB,26324
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopPstat,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},wellopDstutz,5
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopDshtutz,5
230,2300,12055628_819,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellEngineT,26340
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gasWellopDshtutz,5
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},poglWellopQpriemTech,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopEnergyConsumpt,13
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},poglWellopPst,8
230,2300,12055681_585,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellBufferP,6
230,2300,12005944_330,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellLiquidDebit,32
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopKnsBgP,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gasWellopPbuffer,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gasWellopUstT,8
230,2300,12055622_183,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationEngineFreq,26324
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopPzatrIfHstat,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopKVCH,1
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},poglWellopHst,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopDshtutz,5
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopLiquidDensityTm,32
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopControllerEnergyConsumpt,35
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopCurrentATm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopHstatic,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopPumpInputPTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopCountedGasFactor,12
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopVolumeWater,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},wellopPlin,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopCountedOil,12
230,2300,12055615_163,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationVoltageDisbalance,26324
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopEngineTTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopCurrentCTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},waterWellopHstatic,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopWatermeterStatus,1
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gasWellopGasCondDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopCountedOilDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},waterWellopLinearP,8
230,2300,12005965_337,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellOilDebit,32
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopAggGas,38
230,2300,12005985_332,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellWaterConsumption,32
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopPowerCoeffTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopHstat,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopHdin,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},waterWellopPzatrub,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellop_Qstab,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopIzliv,11
230,2300,12005945_333,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellGazConsumption,32
